CustomerID,Age,Gender,Annual_Income_k$,Spending_Score,Family_Size,Tenure_Years
928,21,Female,91,92,3,10
929,57,Female,54,11,5,5
930,21,Male,149,98,2,5
931,42,Male,31,61,4,1
932,20,Male,133,35,5,6
933,49,Female,140,69,4,10
934,20,Female,38,57,3,10
935,44,Male,16,11,5,10
936,46,Male,106,12,5,10
937,49,Female,131,43,2,3
938,67,Male,67,19,1,10
939,68,Female,60,77,5,3
940,36,Male,59,68,3,3
941,38,Male,23,78,5,4
942,22,Male,20,59,5,9
943,35,Female,65,2,5,8
944,45,Female,133,8,5,6
945,59,Male,49,22,3,8
946,39,Female,96,77,2,8
947,38,Female,39,21,1,1
948,23,Female,31,85,3,9
949,18,Female,50,92,3,1
950,22,Male,110,97,4,2
951,58,Female,35,29,1,9
952,29,Female,32,86,2,7
953,43,Male,15,90,2,10
954,63,Female,65,75,4,1
955,51,Female,93,75,4,3
956,66,Female,50,98,3,1
957,31,Male,76,83,2,5
958,43,Male,143,37,2,4
959,62,Female,99,78,2,8
960,44,Female,56,29,3,9
961,26,Male,15,83,2,4
962,43,Male,68,37,5,3
963,64,Male,114,21,4,4
964,39,Female,53,88,4,3
965,64,Female,21,90,4,6
966,47,Male,135,12,4,1
967,60,Female,59,48,5,2
968,65,Female,88,83,1,8
969,34,Female,134,47,2,3
970,43,Female,86,94,4,4
971,53,Female,60,15,2,1
972,18,Female,137,67,2,3
973,25,Female,132,13,5,1
974,66,Male,89,59,2,10
975,52,Male,20,73,4,5
976,69,Male,35,13,2,1
977,32,Male,117,80,5,9
978,64,Male,102,78,4,7
979,39,Male,113,72,5,8
980,31,Male,76,19,3,9
981,43,Male,121,57,1,10
982,45,Male,97,32,2,8
983,40,Female,70,99,2,3
984,31,Female,36,87,2,7
985,41,Male,82,21,3,7
986,19,Female,24,82,1,7
987,62,Female,80,14,5,8
988,43,Male,22,80,3,4
989,31,Male,137,24,3,6
990,68,Male,52,49,4,2
991,24,Female,137,32,3,7
992,20,Female,76,75,3,9
993,64,Male,59,11,2,5
994,40,Female,79,60,4,4
995,63,Female,81,68,5,2
996,60,Female,147,61,1,7
997,64,Male,120,90,5,2
998,62,Female,96,5,4,2
999,35,Female,72,36,2,9
1000,55,Female,145,97,1,2
1001,52,Female,83,64,5,10
1002,68,Female,103,78,1,3
1003,32,Female,78,32,1,3
1004,42,Female,86,71,1,2
1005,54,Male,31,74,3,10
1006,45,Male,87,66,4,3
1007,27,Female,84,10,4,9
1008,56,Male,127,99,2,3
1009,34,Female,35,21,5,5
1010,56,Female,149,40,2,7
1011,39,Female,21,42,5,1
1012,43,Male,125,72,1,1
1013,61,Female,41,46,5,10
1014,42,Female,22,82,5,2
1015,34,Male,42,73,1,1
1016,30,Male,61,41,2,1
1017,37,Female,100,94,5,10
1018,42,Male,24,4,2,4
1019,21,Male,128,99,2,10
1020,27,Female,47,14,4,3
1021,20,Female,149,14,1,1
1022,58,Female,145,53,1,3
1023,62,Male,28,84,3,1
1024,35,Male,60,29,2,3
1025,64,Male,75,23,3,4
1026,53,Female,27,85,1,8
1027,64,Male,30,31,1,3
1028,39,Male,147,96,3,3
1029,51,Female,52,71,1,9
1030,64,Female,52,77,1,9
1031,25,Female,117,61,4,6
1032,57,Male,70,23,5,10
1033,66,Female,77,8,4,4
1034,61,Male,134,76,5,10
1035,36,Male,62,100,4,5
1036,59,Female,119,16,4,9
1037,58,Female,73,26,2,1
1038,54,Female,91,29,3,7
1039,23,Female,141,93,4,7
1040,69,Female,69,6,2,10
1041,43,Male,69,37,4,1
1042,51,Male,143,33,3,1
1043,62,Male,141,95,2,9
1044,23,Female,146,46,5,7
1045,54,Male,99,61,3,4
1046,50,Female,129,41,1,9
1047,39,Female,72,18,2,5
1048,38,Male,51,95,1,3
1049,23,Male,63,16,2,2
1050,23,Female,81,51,5,9
1051,65,Male,33,37,2,4
1052,21,Female,143,14,4,7
1053,47,Male,43,68,1,1
1054,28,Male,101,30,1,9
1055,47,Male,47,60,2,9
1056,48,Male,133,53,4,10
1057,41,Male,147,97,4,6
1058,26,Female,85,36,2,6
1059,20,Male,148,30,3,6
1060,68,Male,36,64,5,5
1061,48,Male,91,14,2,1
1062,57,Female,18,23,4,4
1063,54,Female,86,48,5,10
1064,53,Female,142,28,2,1
1065,41,Female,59,7,5,5
1066,48,Female,107,42,3,4
1067,23,Male,19,10,4,8
1068,19,Male,118,68,3,1
1069,37,Male,95,44,3,8
1070,45,Female,101,13,4,8
1071,28,Female,144,85,3,1
1072,21,Male,77,33,2,9
1073,32,Female,65,92,2,9
1074,23,Female,130,87,5,6
1075,66,Female,127,32,2,1
1076,47,Male,45,48,2,7
1077,55,Male,21,5,5,7
1078,68,Female,17,61,1,9
1079,19,Female,65,90,4,1
1080,32,Female,70,90,2,8
1081,28,Female,87,3,5,8
1082,25,Male,24,24,3,7
1083,43,Female,75,98,3,6
1084,68,Male,64,34,2,1
1085,62,Male,136,84,4,10
1086,61,Male,15,94,5,8
1087,22,Female,52,42,5,5
1088,23,Male,93,20,5,4
1089,43,Male,103,41,5,5
1090,21,Female,96,82,5,5
1091,36,Female,81,20,4,10
1092,37,Female,31,6,5,3
1093,50,Male,141,57,4,4
1094,37,Female,126,42,4,4
1095,66,Male,74,25,4,8
1096,29,Male,54,41,3,5
1097,64,Female,103,41,1,6
1098,18,Male,55,3,2,10
1099,43,Male,129,43,3,2
1100,31,Male,114,46,1,9
1101,55,Male,131,57,3,8
1102,54,Female,103,83,4,8
1103,28,Male,107,74,4,10
1104,53,Female,74,51,5,5
1105,30,Male,82,5,4,5
1106,60,Male,92,86,3,3
1107,20,Female,60,73,2,2
1108,50,Male,52,97,4,9
1109,23,Male,31,15,1,6
1110,67,Male,80,88,3,8
1111,27,Male,50,94,1,4
1112,22,Male,88,100,5,5
1113,40,Male,21,39,5,10
1114,27,Female,30,70,2,5
1115,61,Female,28,79,3,10
1116,19,Female,94,38,2,4
1117,30,Male,39,39,1,2
1118,57,Male,119,52,2,6
1119,19,Male,18,86,1,4
1120,37,Female,141,3,2,4
1121,18,Male,70,29,5,10
1122,54,Female,20,93,3,3
1123,26,Male,143,31,2,8
1124,34,Male,143,66,1,6
1125,26,Male,129,99,3,9
1126,28,Female,71,45,5,5
1127,32,Male,79,73,5,6
1128,41,Female,79,22,4,9
1129,55,Male,117,83,3,4
1130,52,Male,35,10,2,10
1131,47,Female,47,21,5,7
1132,48,Male,36,17,2,10
1133,66,Male,124,67,2,10
1134,22,Male,18,7,1,6
1135,61,Male,88,36,2,6
1136,67,Female,133,67,4,6
1137,31,Female,107,77,3,4
1138,28,Male,79,30,3,10
1139,26,Male,79,87,1,6
1140,51,Female,24,71,4,7
1141,29,Male,61,94,4,2
1142,52,Female,80,29,3,9
1143,52,Male,63,72,4,7
1144,18,Female,36,74,5,3
1145,57,Female,100,33,2,10
1146,39,Female,40,59,2,10
1147,46,Female,109,20,3,7
1148,25,Male,121,93,3,10
1149,28,Male,148,29,4,10
1150,58,Female,28,53,1,5
1151,54,Female,85,85,3,9
1152,31,Female,89,1,3,6
1153,47,Female,134,34,3,7
1154,52,Male,126,44,4,4
1155,38,Female,65,96,5,2
1156,54,Female,144,14,3,4
1157,22,Female,50,37,5,9
1158,36,Female,132,35,4,3
1159,31,Female,18,59,1,7
1160,43,Female,20,24,2,4
1161,21,Female,124,65,2,3
1162,42,Male,113,6,2,5
1163,62,Female,136,68,2,2
1164,59,Female,131,38,4,10
1165,42,Female,110,1,2,4
1166,35,Male,81,41,4,7
1167,57,Male,134,31,1,2
1168,25,Male,29,36,3,10
1169,56,Female,31,73,3,6
1170,57,Female,32,54,3,5
1171,31,Female,129,87,4,3
1172,49,Male,90,31,4,5
1173,68,Female,102,29,4,10
1174,55,Male,105,85,1,7
1175,50,Male,62,3,5,3
1176,40,Male,29,58,4,8
1177,32,Male,137,90,4,7
1178,50,Male,141,61,3,4
1179,42,Female,112,6,2,5
1180,34,Female,98,20,2,10
1181,50,Male,55,61,1,4
1182,64,Female,110,46,2,2
1183,19,Female,82,13,5,9
1184,31,Male,19,23,3,1
1185,57,Male,67,79,1,8
1186,57,Female,136,31,2,4
1187,68,Female,36,4,2,9
1188,56,Female,120,75,3,3
1189,68,Female,21,66,1,7
1190,23,Male,60,16,3,3
1191,23,Female,44,31,1,10
1192,20,Male,140,48,2,7
1193,24,Male,115,43,3,2
1194,68,Female,93,4,3,3
1195,25,Female,147,62,5,8
1196,59,Female,81,48,3,7
1197,69,Male,37,28,1,3
1198,32,Male,88,16,5,8
1199,64,Male,19,89,3,9
1200,46,Male,96,77,3,2
1201,50,Female,39,69,5,2
1202,69,Male,22,30,2,7
1203,47,Male,16,65,3,8
1204,56,Female,36,69,4,5
1205,44,Male,86,14,2,2
1206,53,Male,101,75,3,10
1207,46,Female,86,34,2,5
1208,55,Male,82,56,1,3
1209,50,Male,78,29,2,9
1210,54,Male,108,82,5,2
1211,44,Male,33,79,3,9
1212,50,Female,142,25,2,2
1213,21,Male,101,94,4,1
1214,39,Female,96,66,1,10
1215,19,Male,101,40,1,6
1216,27,Female,111,91,2,6
1217,22,Female,66,15,5,4
1218,27,Female,96,32,1,2
1219,50,Male,111,20,2,10
1220,55,Male,149,53,2,3
1221,30,Male,129,78,1,6
1222,48,Female,106,91,2,4
1223,64,Male,15,67,2,5
1224,53,Male,77,49,4,9
1225,62,Male,33,67,2,5
1226,41,Male,45,77,2,10
1227,69,Female,91,89,5,8
1228,32,Female,135,82,1,2
1229,46,Male,38,1,5,6
1230,25,Male,83,39,3,6
1231,22,Male,73,61,5,5
1232,46,Female,128,55,3,6
1233,64,Male,115,69,3,5
1234,21,Female,26,2,5,2
1235,29,Female,133,94,4,5
1236,62,Male,111,17,5,1
1237,19,Male,71,29,1,3
1238,44,Male,56,4,5,7
1239,48,Female,112,73,4,4
1240,68,Female,45,64,5,8
1241,68,Male,16,85,4,3
1242,53,Female,46,43,1,7
1243,53,Male,119,76,2,2
1244,43,Male,89,12,4,8
1245,60,Female,119,50,4,3
1246,44,Female,141,68,4,6
1247,22,Female,23,61,1,2
1248,37,Female,29,92,3,7
1249,28,Male,111,73,4,4
1250,27,Male,119,51,1,6
1251,57,Male,77,96,2,2
1252,55,Female,35,77,4,3
1253,23,Male,19,98,3,3
1254,25,Female,139,83,1,4
1255,40,Female,99,78,2,1
1256,64,Female,127,5,3,6
1257,43,Male,94,91,2,6
1258,63,Female,130,28,3,4
1259,60,Female,111,90,5,8
1260,29,Female,35,10,5,5
1261,43,Female,94,88,5,10
1262,30,Female,53,81,2,4
1263,57,Female,135,52,5,7
1264,35,Female,138,80,1,10
1265,42,Female,20,17,1,10
1266,50,Female,70,65,5,8
1267,64,Female,63,21,3,2
1268,57,Female,106,54,3,1
1269,60,Female,143,49,2,6
1270,29,Male,79,22,3,2
1271,61,Male,42,69,4,8
1272,53,Female,114,64,3,5
1273,65,Female,86,36,1,2
1274,21,Female,79,21,3,5
1275,22,Male,65,56,2,2
1276,54,Male,63,73,3,6
1277,25,Male,88,91,2,8
1278,59,Female,26,48,4,2
1279,66,Female,118,76,5,6
1280,45,Female,95,18,4,6
1281,48,Female,141,99,1,1
1282,26,Male,28,15,4,9
1283,68,Female,48,44,4,8
1284,46,Male,62,94,1,4
1285,31,Male,75,45,1,7
1286,57,Female,49,97,5,4
1287,58,Male,133,36,5,8
1288,39,Male,79,40,3,10
1289,28,Male,73,51,2,2
1290,40,Male,50,30,1,2
1291,18,Female,56,26,4,3
1292,63,Female,83,85,4,4
1293,54,Male,121,31,5,6
1294,38,Female,53,56,2,5
1295,43,Male,83,61,1,10
1296,63,Female,26,17,5,10
1297,53,Female,97,81,2,7
1298,40,Female,50,98,1,6
1299,18,Female,140,24,4,4
1300,68,Female,77,97,4,10
1301,57,Male,90,4,5,9
1302,32,Female,96,9,2,7
1303,38,Male,65,2,4,1
1304,64,Male,57,35,2,8
1305,26,Female,48,38,5,4
1306,26,Male,111,45,3,7
1307,27,Female,63,15,2,2
1308,69,Male,139,42,2,3
1309,43,Male,71,3,5,1
1310,58,Female,107,31,3,2
1311,52,Female,123,52,4,5
1312,69,Female,19,41,1,2
1313,42,Female,38,57,5,6
1314,43,Male,73,42,1,6
1315,28,Female,52,53,3,6
1316,55,Male,24,56,3,3
1317,19,Male,140,87,2,3
1318,24,Male,25,76,1,10
1319,35,Male,38,72,1,7
1320,44,Male,102,53,3,4
1321,51,Male,128,85,1,6
1322,44,Female,35,85,4,8
1323,34,Male,24,32,3,3
1324,60,Male,148,81,2,9
1325,61,Male,80,54,2,9
1326,68,Female,136,37,2,3
1327,41,Female,146,88,1,6
1328,42,Male,37,8,3,5
1329,24,Female,27,82,2,4
1330,69,Male,30,11,3,8
1331,23,Female,55,54,1,10
1332,41,Male,15,60,4,9
1333,50,Female,125,10,4,9
1334,66,Female,26,90,4,5
1335,46,Female,133,70,1,5
1336,60,Male,34,81,2,3
1337,39,Male,50,87,1,9
1338,43,Male,93,42,3,1
1339,45,Female,122,37,4,3
1340,67,Female,110,92,3,7
1341,38,Male,73,80,1,7
1342,66,Female,34,76,5,5
1343,24,Male,140,58,5,6
1344,34,Male,111,85,1,4
1345,37,Male,76,59,2,8
1346,58,Male,145,24,3,4
1347,66,Female,107,28,1,10
1348,37,Female,105,37,1,6
1349,39,Female,147,21,5,5
1350,45,Male,137,33,4,10
1351,57,Female,100,2,4,6
1352,66,Male,132,83,2,3
1353,24,Male,40,28,2,3
1354,18,Male,132,15,2,10
1355,49,Male,15,1,5,7
1356,30,Male,21,28,1,1
1357,47,Male,90,50,2,1
1358,40,Female,101,35,5,1
1359,68,Female,108,96,3,6
1360,36,Female,75,28,1,4
1361,49,Female,43,9,3,6
1362,47,Male,109,24,4,1
1363,46,Male,32,63,4,4
1364,66,Female,55,4,1,4
1365,62,Female,146,56,2,2
1366,46,Female,55,41,1,1
1367,47,Female,137,67,2,8
1368,33,Female,36,48,4,6
1369,57,Female,94,86,1,4
1370,36,Female,144,58,1,2
1371,35,Female,50,39,2,5
1372,18,Male,34,25,4,9
1373,31,Male,81,60,4,7
1374,68,Male,134,86,2,4
1375,64,Male,69,47,2,5
1376,67,Female,80,98,2,8
1377,19,Male,40,61,4,5
1378,45,Female,144,84,4,6
1379,66,Male,70,100,1,10
1380,67,Female,48,27,4,6
1381,47,Female,70,96,3,8
1382,55,Male,69,42,3,5
1383,68,Male,34,52,2,1
1384,21,Female,64,93,2,4
1385,18,Female,98,48,2,3
1386,25,Female,67,32,1,2
1387,46,Male,125,24,3,7
1388,56,Male,126,3,3,7
1389,20,Female,83,27,4,8
1390,49,Male,16,73,3,10
1391,27,Female,30,40,4,5
1392,27,Male,108,23,1,1
1393,36,Male,59,7,2,6
1394,63,Male,140,81,2,6
1395,51,Male,38,37,4,8
1396,50,Male,129,7,5,10
1397,40,Female,137,94,4,2
1398,45,Female,92,77,1,9
1399,49,Male,131,82,3,6
1400,67,Female,94,95,4,1
1401,24,Female,64,22,1,9
1402,46,Male,99,78,2,8
1403,25,Female,18,82,5,10
1404,18,Male,75,99,5,1
1405,20,Female,125,17,4,8
1406,41,Female,92,19,3,7
1407,40,Female,97,95,4,5
1408,25,Female,147,39,5,6
1409,64,Female,114,36,5,4
1410,54,Female,45,15,2,9
1411,20,Female,133,63,3,9
1412,68,Male,108,29,3,10
1413,50,Male,44,60,5,1
1414,45,Male,69,56,5,9
1415,64,Male,119,40,4,3
1416,25,Female,55,16,4,2
1417,51,Female,88,33,2,4
1418,52,Female,91,89,5,4
1419,49,Male,99,16,4,9
1420,41,Male,118,30,2,4
1421,31,Male,93,98,3,5
1422,49,Female,98,66,5,6
1423,63,Male,147,44,1,4
1424,60,Female,138,38,5,1
1425,33,Male,46,51,4,2
1426,21,Female,20,60,5,3
1427,69,Male,108,18,1,4
1428,54,Female,40,5,5,5
1429,38,Male,51,40,4,10
1430,31,Male,27,6,3,10
1431,48,Female,107,76,4,3
1432,65,Female,39,12,2,1
1433,35,Male,34,12,4,8
1434,24,Female,86,73,2,8
1435,27,Male,129,22,5,4
1436,24,Female,141,49,2,7
1437,50,Male,40,50,5,4
1438,40,Female,68,80,2,3
1439,38,Male,139,4,4,7
1440,36,Male,25,50,1,6
1441,65,Male,41,3,5,1
1442,36,Female,108,16,2,9
1443,53,Male,97,14,1,2
1444,46,Female,48,64,2,3
1445,35,Female,52,41,2,5
1446,19,Female,101,68,2,3
1447,18,Male,79,59,4,3
1448,64,Female,145,2,2,8
1449,22,Female,66,10,1,4
1450,37,Female,44,75,2,10
1451,28,Male,127,90,3,2
1452,59,Female,22,26,5,5
1453,19,Female,86,4,4,2
1454,20,Female,46,90,3,10
1455,40,Female,109,28,3,8
1456,29,Male,55,2,1,3
1457,37,Male,89,66,1,2
1458,22,Female,59,16,4,3
1459,54,Female,27,57,4,3
1460,55,Female,33,23,5,1
1461,47,Female,67,23,2,3
1462,26,Male,17,77,4,3
1463,51,Male,110,21,4,4
1464,61,Male,28,25,2,8
1465,52,Male,134,58,5,9
1466,69,Female,145,37,1,1
1467,39,Female,27,49,5,1
1468,61,Male,86,77,2,6
1469,41,Male,96,15,1,1
1470,34,Female,71,28,1,5
1471,27,Female,21,67,1,1
1472,47,Female,126,87,5,8
1473,63,Female,62,4,2,5
1474,40,Female,94,47,5,6
1475,49,Male,133,50,5,4
1476,34,Male,134,60,3,8
1477,67,Female,74,62,4,9
1478,68,Female,47,67,5,9
1479,34,Male,129,72,3,1
1480,31,Female,142,43,2,7
1481,26,Male,17,89,3,4
1482,57,Male,18,58,5,10
1483,19,Male,114,52,2,8
1484,62,Male,18,76,3,7
1485,42,Female,56,69,5,1
1486,56,Female,23,97,2,1
1487,26,Male,65,46,2,1
1488,39,Female,111,25,4,2
1489,60,Female,34,25,5,10
1490,63,Female,36,35,4,2
1491,21,Female,41,61,2,9
1492,43,Male,57,15,2,5
1493,46,Female,145,90,3,1
1494,62,Male,108,74,4,7
1495,51,Male,22,88,1,10
1496,40,Female,100,35,5,2
1497,54,Male,103,29,4,3
1498,28,Female,127,38,2,4
1499,23,Female,35,69,3,3
1500,35,Male,23,24,5,3
1501,38,Female,50,19,5,9
1502,59,Male,50,46,3,4
1503,53,Male,87,49,2,8
1504,58,Female,15,44,1,1
1505,55,Female,83,73,3,6
1506,51,Female,51,26,1,1
1507,34,Male,86,25,4,5
1508,54,Female,121,35,5,7
1509,42,Male,110,36,2,1
1510,55,Male,98,14,1,9
1511,29,Female,57,56,2,9
1512,40,Female,51,6,4,6
1513,59,Female,39,32,1,2
1514,39,Male,87,26,2,2
1515,38,Female,56,15,2,9
1516,44,Male,16,49,4,4
1517,48,Female,110,95,3,6
1518,23,Female,75,56,4,10
1519,44,Male,28,37,1,2
1520,57,Male,127,53,1,4
1521,51,Female,91,58,5,2
1522,29,Female,35,83,2,3
1523,62,Female,78,78,1,2
1524,24,Female,71,36,3,8
1525,27,Female,133,11,3,5
1526,62,Male,66,27,4,5
1527,34,Male,109,2,1,8
1528,43,Male,103,22,1,8
1529,38,Male,24,66,5,7
1530,45,Female,66,84,5,5
1531,63,Male,48,17,5,7
1532,19,Male,129,4,1,1
1533,60,Male,139,14,4,3
1534,18,Female,57,7,4,3
1535,68,Male,43,79,4,2
1536,53,Female,120,94,4,6
1537,68,Male,134,16,3,3
1538,43,Female,95,66,1,4
1539,46,Male,45,19,2,3
1540,38,Female,142,1,1,7
1541,28,Male,52,31,4,4
1542,57,Female,115,4,3,5
1543,28,Female,146,91,3,7
1544,53,Male,144,58,1,4
1545,66,Female,26,56,2,6
1546,56,Female,49,53,4,9
1547,57,Male,124,89,3,6
1548,52,Male,86,86,4,5
1549,51,Female,124,43,4,1
1550,64,Male,75,74,4,8
1551,41,Male,62,97,5,5
1552,39,Male,85,49,4,5
1553,22,Female,148,60,4,3
1554,50,Female,82,94,2,10
1555,53,Female,36,94,2,2
1556,64,Female,46,16,5,1
1557,37,Female,137,73,5,9
1558,36,Female,36,81,4,5
1559,52,Female,124,99,3,10
1560,69,Male,29,60,3,4
1561,60,Female,138,47,1,7
1562,34,Female,58,15,3,4
1563,62,Male,129,63,3,2
1564,60,Male,23,28,2,9
1565,51,Male,48,20,1,8
1566,26,Female,87,97,1,4
1567,43,Male,59,63,2,8
1568,19,Female,86,33,3,9
1569,26,Female,72,36,3,2
1570,26,Female,129,13,1,4
1571,57,Male,33,62,3,6
1572,34,Male,30,68,1,7
1573,18,Female,89,23,3,5
1574,42,Female,120,72,4,10
1575,60,Female,88,13,2,10
1576,57,Male,32,88,5,7
1577,59,Female,57,40,4,4
1578,42,Male,64,30,3,8
1579,56,Female,17,94,5,3
1580,52,Male,73,25,4,3
1581,20,Female,42,97,2,5
1582,67,Male,60,73,5,6
1583,54,Male,78,26,5,3
1584,61,Male,84,24,2,10
1585,61,Male,61,97,4,2
1586,68,Male,149,39,5,5
1587,47,Male,120,89,2,10
1588,55,Female,95,79,4,6
1589,51,Female,65,61,3,3
1590,29,Female,43,49,1,7
1591,36,Female,127,41,3,3
1592,54,Male,142,70,3,2
1593,61,Female,104,20,1,10
1594,66,Male,39,44,3,4
1595,34,Male,55,16,3,3
1596,27,Male,83,21,2,7
1597,66,Female,18,15,2,8
1598,64,Male,119,39,4,3
1599,29,Female,45,42,5,6
1600,33,Female,145,61,4,1
1601,41,Female,131,4,2,5
1602,36,Female,104,24,2,2
1603,25,Female,80,3,1,1
1604,48,Male,102,1,1,7
1605,38,Male,38,94,2,10
1606,34,Female,113,13,3,4
1607,40,Male,119,54,4,5
1608,54,Female,33,82,2,2
1609,33,Male,80,40,2,8
1610,23,Male,74,11,1,10
1611,25,Male,129,42,4,3
1612,42,Male,29,93,4,7
1613,35,Male,99,4,5,1
1614,42,Male,102,25,2,10
1615,29,Male,21,100,5,1
1616,32,Male,20,36,1,7
1617,43,Male,139,64,5,1
1618,58,Male,47,44,3,9
1619,62,Male,72,40,2,9
1620,43,Male,124,92,2,8
1621,64,Male,56,45,4,8
1622,49,Female,108,8,5,4
1623,27,Male,143,85,4,4
1624,33,Male,93,35,5,5
1625,24,Male,109,44,5,9
1626,34,Male,125,18,1,3
1627,40,Male,111,47,5,4
1628,43,Male,133,25,4,10
1629,38,Female,83,41,5,5
1630,39,Female,147,5,5,7
1631,24,Female,66,64,2,5
1632,31,Male,136,62,2,9
1633,32,Male,43,72,2,6
1634,24,Male,118,87,3,3
1635,26,Female,15,3,2,6
1636,68,Male,43,37,3,6
1637,65,Male,83,95,3,10
1638,25,Female,67,93,4,1
1639,67,Female,138,41,2,7
1640,40,Male,102,20,5,3
1641,46,Male,97,67,1,1
1642,35,Male,26,87,5,1
1643,48,Male,66,40,2,5
1644,47,Female,143,85,5,10
1645,69,Male,149,77,2,10
1646,56,Male,141,8,2,2
1647,52,Female,85,5,5,2
1648,35,Male,31,25,3,4
1649,59,Male,17,39,4,10
1650,56,Female,43,37,4,7
1651,34,Female,36,5,4,8
1652,31,Male,68,8,4,10
1653,48,Female,121,4,1,7
1654,41,Female,83,41,2,9
1655,52,Male,134,60,1,7
1656,61,Female,61,54,4,4
1657,62,Male,34,22,4,9
1658,51,Male,35,78,5,9
1659,20,Male,15,19,4,3
1660,54,Male,31,77,2,10
1661,60,Female,65,99,4,8
1662,57,Male,28,68,4,1
1663,43,Male,73,33,1,2
1664,40,Male,97,22,2,8
1665,61,Male,64,65,3,8
1666,56,Female,138,11,5,6
1667,32,Female,48,16,3,8
1668,66,Female,20,68,1,8
1669,21,Male,123,93,4,2
1670,46,Female,63,44,5,3
1671,39,Female,20,88,2,7
1672,42,Male,131,9,5,3
1673,30,Female,132,72,1,2
1674,35,Male,21,78,4,6
1675,50,Female,111,79,1,2
1676,33,Female,132,62,2,2
1677,62,Female,143,86,3,2
1678,59,Female,41,15,4,4
1679,61,Male,130,6,4,7
1680,19,Male,145,1,1,6
1681,52,Female,72,20,1,5
1682,59,Male,103,36,1,4
1683,51,Female,111,2,4,2
1684,47,Female,31,70,1,8
1685,30,Female,115,2,5,2
1686,30,Female,43,3,5,8
1687,35,Female,116,7,5,10
1688,49,Female,137,84,4,4
1689,49,Male,68,64,1,5
1690,52,Male,41,41,2,1
1691,56,Female,116,54,1,2
1692,63,Male,131,41,4,8
1693,69,Female,118,5,5,1
1694,46,Male,59,89,4,3
1695,66,Male,128,82,1,2
1696,46,Male,101,63,4,10
1697,61,Female,45,1,2,5
1698,33,Male,51,25,4,4
1699,61,Female,50,81,3,4
1700,64,Female,133,46,4,4
1701,27,Female,19,15,1,4
1702,47,Male,66,69,3,4
1703,42,Male,63,17,5,6
1704,56,Male,20,21,1,2
1705,37,Female,137,53,2,4
1706,22,Female,132,55,4,7
1707,18,Male,37,87,4,7
1708,47,Female,124,10,1,1
1709,66,Male,58,81,4,10
1710,20,Male,55,57,4,9
1711,62,Male,64,65,5,7
1712,31,Male,66,37,4,6
1713,47,Female,84,7,4,2
1714,67,Male,123,76,5,6
1715,21,Male,132,40,4,5
1716,35,Male,123,50,5,9
1717,54,Male,109,1,2,1
1718,42,Male,58,20,4,5
1719,65,Male,81,31,1,3
1720,18,Male,81,68,3,9
1721,63,Female,32,90,2,1
1722,32,Female,74,12,4,6
1723,26,Female,88,22,1,3
1724,32,Female,63,1,3,1
1725,66,Male,29,1,5,3
1726,41,Female,87,3,4,2
1727,21,Female,62,76,5,10
1728,29,Female,86,21,2,8
1729,54,Male,127,13,3,3
1730,54,Female,143,61,3,7
1731,60,Female,149,13,5,10
1732,23,Male,67,82,5,6
1733,56,Female,32,33,2,7
1734,63,Male,26,6,1,7
1735,41,Female,62,25,4,10
1736,28,Male,44,23,1,1
1737,30,Female,111,88,3,4
1738,51,Female,21,26,4,4
1739,42,Female,106,4,2,5
1740,24,Male,127,35,1,10
1741,69,Female,17,75,1,5
1742,21,Male,121,100,4,8
1743,25,Male,77,25,2,4
1744,37,Male,148,20,2,1
1745,46,Male,116,1,1,5
1746,68,Female,29,94,1,1
1747,62,Female,105,68,5,3
1748,63,Female,95,23,4,8
1749,27,Male,75,99,2,10
1750,60,Female,134,22,3,5
1751,51,Male,75,95,4,7
1752,43,Male,67,62,5,1
1753,58,Male,40,1,4,6
1754,66,Female,129,59,1,8
1755,20,Female,54,68,4,6
1756,23,Male,102,19,4,4
1757,22,Female,130,30,4,8
1758,22,Female,35,1,3,8
1759,64,Male,57,48,5,6
1760,40,Male,35,19,4,8
1761,66,Female,145,52,4,6
1762,26,Male,45,85,3,4
1763,52,Male,41,22,2,6
1764,37,Female,87,50,4,9
1765,66,Female,111,66,4,8
1766,59,Male,104,6,2,7
1767,52,Female,58,64,4,5
1768,67,Male,57,21,4,7
1769,35,Male,45,97,4,1
1770,34,Female,131,19,5,8
1771,41,Male,90,91,1,5
1772,20,Male,48,37,5,7
1773,49,Male,94,63,2,7
1774,52,Female,18,29,5,8
1775,55,Female,86,60,5,7
1776,30,Female,112,92,3,6
1777,64,Male,124,34,2,6
1778,42,Male,42,1,2,5
1779,26,Female,144,48,2,5
1780,21,Female,31,89,5,4
1781,31,Female,72,21,2,7
1782,54,Male,141,34,3,3
1783,51,Female,23,26,4,5
1784,28,Male,45,36,5,3
1785,58,Female,102,99,4,8
1786,20,Male,76,23,4,5
1787,45,Male,33,81,5,10
1788,46,Female,95,47,5,6
1789,26,Male,121,76,2,1
1790,20,Female,69,44,3,4
1791,42,Male,126,20,5,9
1792,51,Male,137,27,4,5
1793,29,Female,79,61,5,1
1794,59,Male,138,37,3,4
1795,26,Female,17,84,1,6
1796,32,Female,35,52,4,7
1797,57,Female,51,75,1,7
1798,42,Male,29,92,1,8
1799,22,Male,101,62,3,5
1800,28,Male,134,66,5,6
1801,51,Female,58,24,1,2
1802,41,Female,53,80,2,10
1803,32,Male,147,12,5,2
